s_type	para	attr	attrtime	transfer	type	area	useflg	count	flg	n0	n1	max_damage	muteki_time	badst	percentage	para2	equipID	hitbk_cnt	hitbk_rate	flg2	weapontype	fuyoeff	shild_dmg	light_attack_mag	sortId	sortType	coolTime	wincePow
0	0	1024	300	0	1	32770	1	1	2147483649	4	0	9999	1	0	0	0	8192	10	5	16	0	0	0	6	1337	999	-1	4
0	0	1024	300	0	1	32770	1	1	2147483649	8	0	9999	1	0	0	0	8192	10	5	16	0	0	0	6	1338	999	-1	8
0	0	1024	300	0	1	32770	1	1	2147483649	10	0	9999	1	0	0	0	8192	10	5	16	0	0	0	10	1339	999	-1	10
0	0	1024	300	0	1	32770	1	1	2147483649	3	0	9999	1	0	0	0	8192	10	5	16	0	0	0	6	1340	999	-1	3
16	0	1024	300	0	1	32770	1	1	2147500033	7	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1341	999	-1	0
0	0	1024	300	0	1	32770	1	1	2147483649	20	0	9999	1	0	0	0	8192	20	80	16	0	0	0	0	1342	999	-1	0
0	0	1024	300	0	1	32769	1	1	2147549195	300	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1343	999	-1	0
0	0	1024	300	0	1	32769	1	1	2147549195	300	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1344	999	-1	0
16	0	1024	300	0	1	32770	1	1	2147483657	40	0	9999	1	0	0	2	8192	30	40	16	0	0	0	20	1352	999	-1	25
0	0	1024	300	0	1	32770	1	1	2147500033	50	0	9999	1	0	0	0	8192	30	40	16	0	0	0	30	1362	999	-1	40
16	0	1024	300	0	1	32770	1	1	2684370953	30	0	9999	8	0	35	1	8192	30	40	2064	0	0	0	6	1367	999	-1	10
16	0	1024	300	0	1	32770	1	1	2147483657	25	0	9999	1	0	0	1	8192	10	5	16	0	0	0	0	1348	999	-1	10
16	0	1024	300	0	1	32770	1	1	2147483649	20	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1349	999	-1	10
0	0	1024	300	0	1	32770	1	1	2147483657	15	0	9999	1	0	100	0	8192	12	18	0	0	0	0	0	1350	999	-1	15
16	0	1024	300	0	1	32770	1	1	2147483657	18	0	9999	1	0	8	2	8192	12	18	8388624	0	0	0	0	1351	999	-1	15
16	0	1024	300	0	1	32770	1	1	2147491849	62	0	9999	1	0	0	2	8192	20	35	16	0	0	0	20	1352	999	-1	50
16	0	1024	300	0	1	32770	1	1	2147483657	18	0	9999	1	0	8	2	8192	12	18	8388624	0	0	0	0	1353	999	-1	0
0	0	1024	300	0	1	32770	1	1	2147483657	15	0	9999	1	0	100	0	8192	12	18	0	0	0	0	0	1354	999	-1	15
16	0	1024	300	0	1	32770	1	1	2147483657	25	0	9999	1	0	0	1	8192	10	5	16	0	0	0	0	1355	999	-1	10
16	0	1024	300	0	1	32770	1	1	2147483649	20	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1356	999	-1	10
16	0	1024	300	0	1	32770	1	1	2147491849	62	0	9999	1	0	0	2	8192	20	35	16	0	0	0	20	1357	999	-1	50
16	0	1024	300	0	1	32770	1	1	2147483649	20	0	9999	1	0	0	1	8192	10	5	8388624	0	0	0	0	1358	999	-1	0
16	0	1024	300	0	1	32770	1	1	2147483649	5	0	9999	1	0	0	0	8192	0	0	8388624	0	0	0	0	1359	999	-1	3
16	0	1024	300	0	1	32770	1	1	2147483649	15	0	9999	1	0	0	2	8192	10	90	8388624	0	0	0	0	1360	999	-1	10
0	0	1024	300	0	1	32769	1	1	2147500033	45	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1361	999	-1	35
0	0	1024	300	0	1	32770	1	1	2147508225	70	0	9999	1	0	0	0	8192	10	5	16	0	0	0	30	1362	999	-1	70
0	0	1024	300	0	1	32770	1	1	2147500033	5	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1363	999	-1	5
0	0	1024	300	0	1	32770	1	1	2147500041	34	0	9999	1	0	10	2	8192	10	5	16	0	0	0	0	1364	999	-1	10
0	0	1024	300	0	1	32770	1	1	2147500041	20	0	9999	1	0	100	0	8192	12	18	0	0	0	0	0	1365	999	-1	20
16	0	1024	300	0	1	32770	1	1	2147500041	30	0	9999	1	0	10	2	8192	12	18	8388624	0	0	0	0	1366	999	-1	35
16	0	1024	300	0	1	32770	1	1	2684379145	43	0	9999	8	0	35	1	8192	8	8	2064	0	0	0	6	1367	999	-1	30
16	0	1024	300	0	1	32770	1	1	2147500041	30	0	9999	1	0	10	2	8192	12	18	8388624	0	0	0	0	1368	999	-1	0
0	0	1024	300	0	1	32770	1	1	2147500041	20	0	9999	1	0	100	0	8192	12	18	0	0	0	0	0	1369	999	-1	20
0	0	1024	300	0	1	32770	1	1	2147500041	34	0	9999	1	0	10	2	8192	10	5	16	0	0	0	0	1370	999	-1	10
16	0	1024	300	0	1	32770	1	1	2684379145	43	0	9999	8	0	35	1	8192	8	8	2064	0	0	0	6	1371	999	-1	20
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1375	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1376	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1377	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1375	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1376	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1377	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1378	999	-1	100
0	0	256	300	0	1	32769	1	1	9	100	0	9999	1	0	0	0	8192	10	0	16	0	0	0	0	1379	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1380	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1381	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1382	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1383	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1384	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1385	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1386	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1387	999	-1	100
0	0	256	300	0	1	32769	1	1	9	100	0	9999	1	0	0	0	8192	10	0	16	0	0	0	0	1388	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1389	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1390	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1391	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1392	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1393	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1394	999	-1	100
0	0	256	300	0	1	32769	1	1	9	100	0	9999	1	0	0	0	8192	10	0	16	0	0	0	0	1395	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1396	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1397	999	-1	100
0	0	256	300	0	1	32769	1	1	9	100	0	9999	1	0	0	0	8192	10	0	16	0	0	0	0	1398	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1399	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1400	999	-1	100
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1401	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1402	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1403	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1404	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1405	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1040	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1406	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1407	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1029	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1030	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1031	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1032	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1056	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1045	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1046	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1048	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1028	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1038	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1408	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1041	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1409	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1047	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1410	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1411	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1412	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1413	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1414	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1415	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1416	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1417	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1418	999	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1419	999	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1420	999	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1421	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1422	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1423	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1424	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1425	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1426	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1427	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1428	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1429	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1430	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1431	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1432	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1433	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1434	12	-1	1
1	0	0	0	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1435	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1436	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1437	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1438	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1439	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1440	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1441	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1442	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1443	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1444	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1445	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1446	12	-1	1
16	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1447	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1448	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1449	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1450	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1451	12	-1	1
16	0	385280	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1037	12	-1	1
16	0	389376	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1042	12	-1	1
16	0	393472	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1039	12	-1	1
16	0	397568	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1044	12	-1	1
16	0	401664	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1055	12	-1	1
16	0	405760	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1043	12	-1	1
16	0	409856	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1051	12	-1	1
16	0	413952	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1052	12	-1	1
16	0	418048	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1053	12	-1	1
16	0	422144	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1049	12	-1	1
16	0	426240	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1054	12	-1	1
16	0	430336	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1050	12	-1	1
16	0	430336	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1050	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1453	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1454	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1455	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1456	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1457	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1458	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1459	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1460	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1461	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1462	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1463	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1464	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1465	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1466	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1467	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1468	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1469	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1470	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1471	12	-1	1
16	12	256	300	1	3	32769	1	1	139265	18	0	9999	30	0	0	0	0	10	12	84148224	0	0	3	0	1472	6	-1	0
16	12	256	300	1	3	32769	1	1	139265	20	0	9999	120	0	0	0	0	10	12	50593792	0	0	3	0	1473	6	-1	0
16	12	256	300	1	3	32769	1	1	139265	18	0	9999	120	0	0	0	0	10	12	50593792	0	0	3	0	1474	6	-1	0
16	12	256	300	1	3	32769	1	1	139265	25	0	9999	60	0	0	0	0	10	12	50593792	0	0	3	0	1475	6	-1	0
16	12	256	300	1	3	32769	1	1	139265	18	0	9999	30	0	0	0	0	10	12	33816576	0	0	3	0	1476	6	-1	0
16	12	256	300	1	3	32769	1	1	139265	25	0	9999	60	0	0	0	0	10	12	50593792	0	0	3	0	1475	6	-1	0
16	12	256	300	1	3	32769	1	1	139265	25	0	9999	60	2048	100	0	0	10	12	50593792	0	0	3	0	1475	6	-1	0
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1479	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1480	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1481	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1482	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1483	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1484	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1485	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1486	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1487	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1488	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1489	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1490	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1491	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1492	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1493	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1494	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1495	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1496	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1497	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1498	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1499	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1500	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1501	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1502	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1503	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1504	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1505	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1506	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1507	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1508	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1509	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1510	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1511	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1512	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1513	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1514	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1515	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1516	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1517	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1518	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1519	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1520	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1521	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1522	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1523	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1524	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1525	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1526	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1527	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1528	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1529	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1530	12	-1	1
